forces,force_addedmass,force_inertia,time,displacement,velocity,acceleration
-437.3813202557619,117.92359676305628,-555.3049170188181,-4247.2569650362975,13.418359374999993,-977.4822217356489,-0.7274950988244789,-0.020901616489080094
-438.3049902131269,101.75495720764249,-540.0599474207695,-4259.667397755713,13.419140624999992,-977.5550728804027,-0.7295277962523599,-0.0203269742788089
-461.97357420112223,67.91638337556552,-529.8899575766881,-4271.744243796821,13.419921874999991,-977.6281253769076,-0.7315221338460661,-0.01994337593706244
-447.94833733495364,71.26674991755726,-519.2150872525107,-4283.599280062954,13.42070312499999,-977.7013752942887,-0.7334762137747775,-0.019540799287113417
-412.99763192746906,92.37209423055614,-505.3697261580249,-4295.221314018676,13.42148437499999,-977.7748180103198,-0.7353781068477128,-0.01901893072935303
-425.55250192805653,69.41588026472093,-494.9683821927778,-4306.540406101422,13.422265624999989,-977.8484489545247,-0.7372407772496434,-0.018626704019306335
-388.5499371101406,92.54207418773385,-481.0920112978744,-4317.63239308651,13.423046874999988,-977.9222635509313,-0.7390511508847885,-0.018103736351450454
-362.5069125897797,103.11747822724394,-465.62439081702377,-4328.4206263919,13.423828124999988,-977.9962562706685,-0.7408032438567773,-0.017520929719888563
-389.1567029596102,66.49809272149369,-455.6547956811043,-4338.869972262569,13.424609374999987,-978.0704223202678,-0.742517748128567,-0.017145042717896984
-387.13425279648345,59.5873210357342,-446.72157383221764,-4349.101538450187,13.425390624999986,-978.144758135964,-0.7441985657955903,-0.016808176670232933
-344.8884038609849,88.54630740022613,-433.434711261211,-4359.138108300661,13.426171874999985,-978.2192595302101,-0.7458293191271133,-0.016307533315230056
-342.1807274301939,79.34709686208149,-421.52782429227557,-4368.88367606672,13.426953124999985,-978.2939217563568,-0.7474152038049562,-0.01585884677842942
-373.10111625303387,42.11451778379833,-415.2156340368325,-4378.368597011365,13.427734374999984,-978.3687413800933,-0.7489772709257577,-0.015620671208015456
-356.86761562601447,50.738043599205085,-407.6056592252192,-4387.716117630421,13.428515624999983,-978.4437157756411,-0.750510640029632,-0.015333691038742433
-328.352566109936,68.90910753103994,-397.2616736409759,-4396.897586046872,13.429296874999983,-978.518841559076,-0.7520050286697748,-0.014943886401427993
-310.59925606221043,75.34795218948305,-385.94720825169316,-4405.852696674726,13.430078124999982,-978.5941146499823,-0.7534567894561859,-0.01451760786411051
-328.6418282884948,49.82760052628858,-378.46942881478316,-4414.560008884248,13.430859374999981,-978.6695315073115,-0.754880357127202,-0.014235676710160997
-305.13605125505916,63.75824916002945,-368.8943004150882,-4423.104028145561,13.43164062499998,-978.7450889174348,-0.7562678453392778,-0.013874882120758152
-312.589365587382,48.95537988432407,-361.5447454717058,-4431.438483220825,13.43242187499998,-978.8207836910786,-0.7576276275362563,-0.013597821969785718
-310.85880123827394,44.07017475577645,-354.9289759940506,-4439.612375578368,13.433203124999979,-978.8966131957369,-0.7589624656295141,-0.013348380932577125
-294.9147530874849,52.17691096954487,-347.0916640570296,-4447.641832077604,13.433984374999978,-978.9725747074086,-0.7602677678045097,-0.013053021749955469
-274.5420822910787,63.070698962577275,-337.6127812536562,-4455.499887261741,13.434765624999978,-979.0486649639689,-0.7615373634004112,-0.012695955959015974
-261.6126737511669,66.06803946285778,-327.6807132140244,-4463.150318078616,13.435546874999977,-979.124880309708,-0.7627695513811564,-0.012321879807451558
-278.2450087823691,42.97879869095096,-321.2238074733198,-4470.5830916722,13.436328124999976,-979.2012176573858,-0.7639774021736245,-0.012078507924681264
-277.9631957168216,37.61094987460078,-315.5741455914224,-4477.874753365788,13.437109374999975,-979.2776747251479,-0.7651639530694986,-0.011865508958740424
-278.09594971834645,32.58462027370514,-310.6805699920518,-4485.043054016467,13.437890624999975,-979.3542495252318,-0.7663320486076671,-0.011680955381685162
-287.7393693167914,19.950247188221162,-307.6896165050127,-4492.104618721413,13.438671874999974,-979.4309405698359,-0.7674888434743693,-0.011567948667021493
-245.11253585928998,54.395138213730775,-299.5076740730206,-4499.101343075884,13.439453124999973,-979.507745753178,-0.7686148233686689,-0.011259798942996871
-235.82876424050252,55.35127241691719,-291.18003665742003,-4505.918787571519,13.440234374999973,-979.5846619665148,-0.7697094433671127,-0.010946199984437445
-249.5251802396116,36.21072695313242,-285.7359071927435,-4512.553702664507,13.441015624999972,-979.6616866159653,-0.7707835456439152,-0.010741022768025375
-257.07940921738555,24.914330580113344,-281.9937397974986,-4519.069600820098,13.441796874999971,-979.7388179697234,-0.7718435295171825,-0.010599838732673138
-228.4792398662696,46.514732615180584,-274.99397248144993,-4525.503957794666,13.44257812499997,-979.8160540037912,-0.7728771518384816,-0.010336223212990906
-224.68775917237102,43.72568790940626,-268.41344708177746,-4531.784946609947,13.44335937499997,-979.8933921609214,-0.7738859907657613,-0.010088389272796847
-231.0319710009332,32.493734687152624,-263.525705688086,-4537.9217723907905,13.444140624999969,-979.9708302809922,-0.774876410650065,-0.009904198843036905
-211.08759525601755,45.57602028022908,-256.6636155362466,-4543.951709319371,13.444921874999968,-980.0483661511876,-0.775840993256632,-0.009645826065670927
-205.21210314035233,44.71761135038527,-249.92971449073752,-4549.8312130509785,13.445703124999968,-980.1259972119873,-0.7767802227378343,-0.009392294812022656
-213.76326096842587,31.435421306428502,-245.19868227485435,-4555.563076213183,13.446484374999967,-980.2037213045162,-0.7777016278411046,-0.009214051032703466
-236.8815795607193,7.2370186787935396,-244.11859823951292,-4561.191408863828,13.447265624999966,-980.2815373323606,-0.7786189290457519,-0.009173012046472317
-206.89263300636097,32.354583801182315,-239.24721680754348,-4566.796646429461,13.448046874999966,-980.3594441728716,-0.77951788117301,-0.008989521272581225
-193.63051951296143,39.644008073959355,-233.27452758692078,-4572.295207018182,13.448828124999965,-980.4374397843343,-0.7803943480817825,-0.008764669087724945
-206.82105739541385,22.993506174827168,-229.8145635702411,-4577.662790616936,13.449609374999964,-980.5155223903558,-0.7812577723489601,-0.008634242671775759
-194.79150157220883,30.438290097636298,-225.22979166984493,-4582.954747299919,13.450390624999963,-980.5936904754458,-0.7821039294492783,-0.008461571003181982
-204.53029603382626,17.993312965608553,-222.5236089994349,-4588.146261708637,13.451171874999963,-980.6719426658323,-0.7829398782803416,-0.00835948831063282
-193.37315299624365,25.334881979477252,-218.70803497572078,-4593.2787105792395,13.451953124999962,-980.7502777323654,-0.7837614523813521,-0.008215741010104187
-193.62312306987266,21.802272401126455,-215.4253954709991,-4598.327620218563,13.452734374999961,-980.828694337734,-0.7845706549900502,-0.008092026086980555
-206.14406309284237,8.072448689059598,-214.21651178190197,-4603.304711988989,13.45351562499996,-980.9071916343111,-0.7853752765508891,-0.008046215608388863
-164.24652020463168,43.419710064398636,-207.66623026903025,-4608.255667031227,13.45429687499996,-980.9857681609175,-0.7861552555780081,-0.007799790271190628
-181.7065173793967,22.560579299937825,-204.2670966793345,-4613.062744415796,13.45507812499996,-981.0644220451653,-0.7869224293777637,-0.00767173799755535
-162.21187049807523,36.54217430082728,-198.7540447989026,-4617.795367680535,13.455859374999958,-981.1431516096475,-0.787668860264553,-0.007464308867892628
-185.10961375040642,11.86132121762558,-196.970934968032,-4622.406925785987,13.456640624999958,-981.2219554805389,-0.7884085575647016,-0.007396973001486987
-187.4718952705784,8.260072922632094,-195.73196819321052,-4626.97960045385,13.457421874999957,-981.3008330866808,-0.7891435652734158,-0.0073500770871410505
-175.94577439980017,17.195827148224026,-193.14160154802443,-4631.525365103455,13.458203124999956,-981.3797837054117,-0.78986880934435,-0.007252440709341959
-162.6591443649155,26.486570637046,-189.14571500196132,-4636.0144176987,13.458984374999956,-981.4588060965433,-0.79057901328818,-0.007102039438300622
-160.66685786795958,24.7455629499164,-185.41242081787604,-4640.41576235785,13.459765624999955,-981.5378988054339,-0.7912751645237774,-0.00696151235597364
-164.47860767844264,18.191303404815848,-182.66991108325854,-4644.735166122198,13.460546874999954,-981.6170606128733,-0.7919609842646608,-0.0068581974088336725
-162.84103056231862,17.231133751493687,-180.07216431381215,-4648.9944456046405,13.461328124999953,-981.6962905129368,-0.7926370170057161,-0.006760327410553393
-167.09284476652158,11.281367075093133,-178.37421184161448,-4653.196773196392,13.462109374999953,-981.7755876958662,-0.7933066415832479,-0.006696245775318451
