forces,force_addedmass,force_inertia,force_drag,time,displacement,velocity,acceleration,enstrophy
-3.0806004087452816,-1.697866330938246,-1.3827340778070365,-33.516271190471336,4.848437499999991,-32.607918044169246,-0.3705214031705476,-0.003365719938053298,18206.118122513104
-1.0769468411540937,0.2653053795157184,-1.342252220669811,-33.546773732614604,4.851562499999991,-32.64498652038615,-0.3708481211674245,-0.0032671799687686923,18131.659613025207
-0.3263462969152547,0.8814336312750778,-1.2077799281903332,-33.576383391326345,4.854687499999991,-32.68208603179316,-0.3711421069728136,-0.002939858053890833,18058.056976649474
-0.8433864747326244,0.3161683189078241,-1.1595547936404482,-33.60302865211527,4.857812499999991,-32.71921435484479,-0.3714243540597303,-0.002822470869167065,17984.396319028634
-1.4260463033725834,-0.2312276150221829,-1.194818688350401,-33.628610134550236,4.860937499999991,-32.756371331772456,-0.3717151844936232,-0.0029083043389288386,17911.148069508497
-2.4388794513999428,-1.079470202309234,-1.3594092490907093,-33.65496769733038,4.86406249999999,-32.79355939487756,-0.3720460776085584,-0.0033089311493522088,17836.897474946505
-0.9616044933118478,0.3451853029303207,-1.3067897962421677,-33.68495140501035,4.86718749999999,-32.83077990687876,-0.37236416241542547,-0.0031808480686708446,17765.98934922169
-1.8893795921681458,-0.505540061199628,-1.3838395309685165,-33.713774298816396,4.87031249999999,-32.868033165080014,-0.3727010016097043,-0.003368391942788441,17697.096702180104
-1.231712416801904,0.13201250959964292,-1.3637249264015474,-33.7442940525174,4.87343749999999,-32.905319862385745,-0.37303294450494834,-0.0033194289524403177,17630.116798610637
-0.6561375615112203,0.6140435771662847,-1.2701811386775053,-33.77436937184002,4.87656249999999,-32.942638615501366,-0.3733421178075064,-0.003091733025580841,17563.010325362782
-0.8428058276951981,0.3708872176999538,-1.2136930453951513,-33.8023820857578,4.8796874999999895,-32.97998759845339,-0.3736375412330097,-0.0029542342550324223,17496.367197948184
-1.2926894938961273,-0.06855652805213061,-1.2241329658439974,-33.82914896369651,4.882812499999989,-33.017366250797856,-0.3739355056562323,-0.00297964423222591,17430.02266462652
-1.4567782704572574,-0.20190719007533972,-1.2548710803819156,-33.856145166580795,4.885937499999989,-33.05477507367228,-0.37424095183227046,-0.0030544617603817555,17364.534340518225
-1.3869641797215984,-0.1146438325815283,-1.2723203471400701,-33.88381828198018,4.889062499999989,-33.092214653521,-0.37455064514210334,-0.003096933098328566,17300.097574294778
-1.340187454439691,-0.0589036431855471,-1.2812838112541445,-33.911875774905354,4.892187499999989,-33.12968531178157,-0.37486252006940246,-0.0031187492729909307,17236.70055987737
-1.3987628885676602,-0.10196703094219181,-1.2967958576254686,-33.940131042922104,4.895312499999989,-33.16718734631441,-0.37517817058729513,-0.0031565051789267267,17174.07113752789
2.2826875921570435,3.106971136716662,-0.8242835445596177,-33.968728912551846,4.8984374999999885,-33.20471519522904,-0.37537880770543336,-0.002006371181382288,17112.795602095593
-1.6003341623190321,-0.673630737785165,-0.9267034245338677,-33.98691480538711,4.901562499999994,-33.24226435433915,-0.3756043744966512,-0.0022556679121784784,17049.950124546634
-4.476598128388731,-3.081507399167887,-1.395090729220843,-34.00735993675482,4.904687499999993,-33.27984177057216,-0.3759439501635667,-0.0033957566691550467,16987.561431533846
-2.734980849674072,-1.1631419609820908,-1.5718388886919814,-34.038130453959816,4.907812499999993,-33.31745529544984,-0.376326547389977,-0.003825972264103367,16929.35901416034
-1.2804924647252007,0.2529251391608578,-1.5334176038860592,-34.07280018252794,4.910937499999993,-33.3551066124329,-0.3766997922711712,-0.0037324488119419457,16873.70505421364
-1.5361355094111406,-0.0023582192602314357,-1.5337772901509092,-34.106628377020975,4.914062499999993,-33.39279525826275,-0.37707312432593826,-0.003733320547670908,16819.35051734603
-0.8874519345091914,0.5611341847363484,-1.4485861192455376,-34.140471099559505,4.917187499999993,-33.430520200470745,-0.3774257198339293,-0.0035259550799103716,16766.15356106695
-6.388234200513762,-4.28872028441849,-2.0995139160952716,-34.17244458499317,4.9203124999999925,-33.46828832420075,-0.37793675476610133,-0.00511034932172041,16717.23961229391
-9.319280546334847,-6.26863322295016,-3.050647323384687,-34.21877347192664,4.923437499999992,-33.50611912695315,-0.37867930028201224,-0.00742545515910928,16674.559591464764
1.2525315276736133,3.7364435350011944,-2.483912007327582,-34.286075962855655,4.926562499999992,-33.544017286858356,-0.37928389782205735,-0.006045975400451269,16637.19436177221
1.0498725072033095,3.0685142200889315,-2.0186417128856218,-34.34090340132596,4.929687499999992,-33.58197024399113,-0.3797752448334026,-0.004913470113452201,16598.54390547017
-5.761532209415929,-3.2502227926629574,-2.5113094167529697,-34.38549470677582,4.932812499999992,-33.61997833161588,-0.3803865076616837,-0.0061126282828113145,16560.60777601041
-6.1119921739977014,-3.1268741478723854,-2.9851180261253156,-34.44096438760593,4.935937499999992,-33.658053311737916,-0.3811130947789792,-0.007265871172955157,16527.13188493299
-4.596147362040572,-1.399094563269321,-3.19705279877125,-34.50690055308927,4.9390624999999915,-33.69620352968263,-0.3818912641152386,-0.0077816933625942065,16498.991439734742
-4.132486883592114,-0.8124070525163285,-3.320079831075785,-34.57753620242092,4.942187499999991,-33.734433061604435,-0.382699374320945,-0.00808110205706395,16475.96441539043
-5.504876694380011,-1.897565761350248,-3.6073109330297606,-34.65091675068672,4.945312499999991,-33.77274689989284,-0.3835773914470641,-0.008780171261191374,16454.956262801843
-6.0215101687598045,-2.096913653077419,-3.9245965156823837,-34.73066642696184,4.948437499999991,-33.81115240090387,-0.3845326287736109,-0.009552373265467854,16444.169582388844
-8.481098611240226,-3.9578884851632488,-4.523210126076975,-34.817453754391885,4.951562499999991,-33.849660710234666,-0.3856335578422562,-0.011009290686453123,16435.97540871033
-8.99558095907958,-3.8850122013691344,-5.110568757710445,-34.91748576923288,4.954687499999991,-33.888286259874405,-0.38687743495247234,-0.012438771102161296,16440.00816871147
-7.6098220808631805,-2.1711184460157433,-5.438703634847444,-35.03052241093068,4.95781249999999,-33.92704018974075,-0.38820116237442276,-0.01323727421950441,16449.77536892459
-10.64062059852596,-4.519250259811078,-6.121370338714885,-35.15085982550669,4.96093749999999,-33.96593479905695,-0.3896910239496034,-0.014898615751806382,16468.743391835695
-12.406013858588615,-5.460213943706222,-6.945799914882391,-35.286321496540786,4.96406249999999,-34.00498842596443,-0.39138151419982053,-0.01690490250217098,16499.99837144816
-13.422200240233304,-5.627149985058993,-7.795050255174313,-35.44004321228432,4.96718749999999,-34.04422143481924,-0.39327866289654756,-0.018971486967270215,16544.42365876216
-15.43462122962824,-6.638221924346931,-8.79639930528131,-35.61258503846385,4.97031249999999,-34.08365634162915,-0.39541947330164956,-0.021408104051019925,16605.682932060896
-17.50448420436247,-7.567184050786345,-9.937300153576121,-35.80731371534211,4.9734374999999895,-34.123319209786715,-0.3978378898495529,-0.024184165479033213,16723.497521399335
